32MB 0 ? 32768 557400
32MB ? 0 32768 93834
32MB 0 ? 32768 540602
32MB ? 0 32768 166164
64MB 0 ? 65536 990120
64MB ? 0 65536 94132
64MB 0 ? 65536 924071
64MB ? 0 65536 289000
64MB 0 ? 65536 956527
64MB ? 0 65536 156021
64MB 0 ? 65536 958434
64MB ? 0 65536 98355
64MB 0 ? 65536 948709
64MB ? 0 65536 93362
64MB 0 ? 65536 940826
64MB ? 0 65536 110150
64MB 0 ? 65536 956546
64MB ? 0 65536 104292
64MB 0 ? 65536 1015225
64MB ? 0 65536 144082
64MB 0 ? 65536 981702
64MB ? 0 65536 86364
64MB 0 ? 65536 957256
64MB ? 0 65536 93484
64MB 0 ? 65536 981772
64MB ? 0 65536 94556
64MB 0 ? 65536 1032206
64MB ? 0 65536 92550
64MB 0 ? 65536 948234
64MB ? 0 65536 103063
64MB 0 ? 65536 965318
64MB ? 0 65536 106332
64MB 0 ? 65536 973157
64MB ? 0 65536 111141
64MB 0 ? 65536 978642
64MB ? 0 65536 105363
64MB 0 ? 65536 956898
64MB ? 0 65536 96418
64MB 0 ? 65536 948702
64MB ? 0 65536 118903
64MB 0 ? 65536 1023300
64MB ? 0 65536 249509
64MB 0 ? 65536 1031601
64MB ? 0 65536 127183
128MB 0 ? 131072 1881896
128MB ? 0 131072 117994
128MB 0 ? 131072 1856295
128MB ? 0 131072 146295
128MB 0 ? 131072 1973662
128MB ? 0 131072 126104
128MB 0 ? 131072 1869870
128MB ? 0 131072 101235
128MB 0 ? 131072 1770948
128MB ? 0 131072 161825
128MB 0 ? 131072 1789815
128MB ? 0 131072 143436
128MB 0 ? 131072 1856871
128MB ? 0 131072 126680
128MB 0 ? 131072 1815068
128MB ? 0 131072 110652
128MB 0 ? 131072 1781021
128MB ? 0 131072 135673
128MB 0 ? 131072 1806698
128MB ? 0 131072 126633
128MB 0 ? 131072 1766480
128MB ? 0 131072 122417
128MB 0 ? 131072 1764427
128MB ? 0 131072 118526
128MB 0 ? 131072 1764615
128MB ? 0 131072 110424
128MB 0 ? 131072 1756323
128MB ? 0 131072 93565
128MB 0 ? 131072 1806515
128MB ? 0 131072 142786
128MB 0 ? 131072 1765374
128MB ? 0 131072 151363
128MB 0 ? 131072 1747691
128MB ? 0 131072 109996
128MB 0 ? 131072 1740193
128MB ? 0 131072 109586
128MB 0 ? 131072 1789877
128MB ? 0 131072 128362
128MB 0 ? 131072 1741690
128MB ? 0 131072 109113
256MB 0 ? 262144 3377166
256MB ? 0 262144 141921
256MB 0 ? 262144 3456442
256MB ? 0 262144 134454
256MB 0 ? 262144 3414239
256MB ? 0 262144 125339
256MB 0 ? 262144 3399198
256MB ? 0 262144 157851
256MB 0 ? 262144 3390815
256MB ? 0 262144 141447
256MB 0 ? 262144 3414183
256MB ? 0 262144 125728
256MB 0 ? 262144 3365624
256MB ? 0 262144 147314
256MB 0 ? 262144 3439530
256MB ? 0 262144 126667
256MB 0 ? 262144 3439475
256MB ? 0 262144 117669
256MB 0 ? 262144 3405904
256MB ? 0 262144 194295
256MB 0 ? 262144 3525715
256MB ? 0 262144 166542
256MB 0 ? 262144 3598086
256MB ? 0 262144 300271
256MB 0 ? 262144 3555828
256MB ? 0 262144 125770
256MB 0 ? 262144 3481223
256MB ? 0 262144 118274
256MB 0 ? 262144 3539519
256MB ? 0 262144 125888
256MB 0 ? 262144 3399244
256MB ? 0 262144 133737
256MB 0 ? 262144 3389932
256MB ? 0 262144 116793
256MB 0 ? 262144 3564530
256MB ? 0 262144 117705
256MB 0 ? 262144 3472519
256MB ? 0 262144 143309
256MB 0 ? 262144 3461953
256MB ? 0 262144 116296
512MB 0 ? 524288 6472705
512MB ? 0 524288 221862
512MB 0 ? 524288 6513104
512MB ? 0 524288 165282
512MB 0 ? 524288 6404902
512MB ? 0 524288 137462
512MB 0 ? 524288 6297095
512MB ? 0 524288 181393
512MB 0 ? 524288 6462937
512MB ? 0 524288 173911
512MB 0 ? 524288 6572664
512MB ? 0 524288 147477
512MB 0 ? 524288 6581102
512MB ? 0 524288 155153
512MB 0 ? 524288 6573133
512MB ? 0 524288 188287
512MB 0 ? 524288 6422230
512MB ? 0 524288 156874
512MB 0 ? 524288 6190028
512MB ? 0 524288 151544
512MB 0 ? 524288 6731125
512MB ? 0 524288 156497
512MB 0 ? 524288 6915851
512MB ? 0 524288 158740
512MB 0 ? 524288 6537700
512MB ? 0 524288 157897
512MB 0 ? 524288 6440087
512MB ? 0 524288 187110
512MB 0 ? 524288 6554460
512MB ? 0 524288 123969
512MB 0 ? 524288 6389424
512MB ? 0 524288 207969
512MB 0 ? 524288 6562857
512MB ? 0 524288 157309
512MB 0 ? 524288 6587957
512MB ? 0 524288 326359
512MB 0 ? 524288 6431523
512MB ? 0 524288 139892
512MB 0 ? 524288 6205076
512MB ? 0 524288 140268
1GB 0 ? 1048576 11205721
1GB ? 0 1048576 193384
1GB 0 ? 1048576 11222525
1GB ? 0 1048576 219731
1GB 0 ? 1048576 10823363
1GB ? 0 1048576 364789
1GB 0 ? 1048576 10799365
1GB ? 0 1048576 247408
1GB 0 ? 1048576 11348681
1GB ? 0 1048576 226219
1GB 0 ? 1048576 11396238
1GB ? 0 1048576 145147
1GB 0 ? 1048576 11248418
1GB ? 0 1048576 159148
1GB 0 ? 1048576 10954886
1GB ? 0 1048576 357187
1GB 0 ? 1048576 11032037
1GB ? 0 1048576 225785
1GB 0 ? 1048576 11039944
1GB ? 0 1048576 175797
1GB 0 ? 1048576 10821383
1GB ? 0 1048576 487437
1GB 0 ? 1048576 11055947
1GB ? 0 1048576 169511
1GB 0 ? 1048576 10948791
1GB ? 0 1048576 160189
1GB 0 ? 1048576 11620151
1GB ? 0 1048576 407514
1GB 0 ? 1048576 11196746
1GB ? 0 1048576 219772
1GB 0 ? 1048576 11265615
1GB ? 0 1048576 200805
1GB 0 ? 1048576 10830720
1GB ? 0 1048576 235389
1GB 0 ? 1048576 11006507
1GB ? 0 1048576 142914
1GB 0 ? 1048576 10998332
1GB ? 0 1048576 347816
1GB 0 ? 1048576 11265958
1GB ? 0 1048576 176015
2GB 0 ? 2097152 19832367
2GB ? 0 2097152 145431
2GB 0 ? 2097152 20738292
2GB ? 0 2097152 270583
2GB 0 ? 2097152 20281924
2GB ? 0 2097152 250954
2GB 0 ? 2097152 19922484
2GB ? 0 2097152 228153
2GB 0 ? 2097152 20004475
2GB ? 0 2097152 278946
2GB 0 ? 2097152 20737354
2GB ? 0 2097152 303028
2GB 0 ? 2097152 20339555
2GB ? 0 2097152 237323
2GB 0 ? 2097152 19913660
2GB ? 0 2097152 236242
2GB 0 ? 2097152 20146949
2GB ? 0 2097152 227298
2GB 0 ? 2097152 20247807
2GB ? 0 2097152 310237
2GB 0 ? 2097152 20723024
2GB ? 0 2097152 247010
2GB 0 ? 2097152 20122492
2GB ? 0 2097152 201747
2GB 0 ? 2097152 20180703
2GB ? 0 2097152 243732
2GB 0 ? 2097152 19874277
2GB ? 0 2097152 387306
2GB 0 ? 2097152 20587974
2GB ? 0 2097152 450943
2GB 0 ? 2097152 19962933
2GB ? 0 2097152 244843
2GB 0 ? 2097152 19600542
2GB ? 0 2097152 217228
2GB 0 ? 2097152 20004809
2GB ? 0 2097152 211155
2GB 0 ? 2097152 20354564
2GB ? 0 2097152 255182
2GB 0 ? 2097152 20633581
2GB ? 0 2097152 292388
4GB 0 ? 4194304 37138535
4GB ? 0 4194304 298311
4GB 0 ? 4194304 38406384
4GB ? 0 4194304 420144
4GB 0 ? 4194304 37532764
4GB ? 0 4194304 339248
4GB 0 ? 4194304 37791995
4GB ? 0 4194304 396467
4GB 0 ? 4194304 37965432
4GB ? 0 4194304 524028
4GB 0 ? 4194304 37130445
4GB ? 0 4194304 305675
4GB 0 ? 4194304 37900450
4GB ? 0 4194304 360138
4GB 0 ? 4194304 37681009
4GB ? 0 4194304 396355
4GB 0 ? 4194304 38014598
4GB ? 0 4194304 359183
4GB 0 ? 4194304 37314384
4GB ? 0 4194304 294736
4GB 0 ? 4194304 38325460
4GB ? 0 4194304 370416
4GB 0 ? 4194304 37032091
4GB ? 0 4194304 528369
4GB 0 ? 4194304 37965928
4GB ? 0 4194304 362016
4GB 0 ? 4194304 37306040
4GB ? 0 4194304 362454
4GB 0 ? 4194304 37517793
4GB ? 0 4194304 399575
4GB 0 ? 4194304 38448947
4GB ? 0 4194304 354765
4GB 0 ? 4194304 37997848
4GB ? 0 4194304 550507
4GB 0 ? 4194304 38313631
4GB ? 0 4194304 300081
4GB 0 ? 4194304 37844351
4GB ? 0 4194304 334081
4GB 0 ? 4194304 37775868
4GB ? 0 4194304 349067
8GB 0 ? 8388608 71230419
8GB ? 0 8388608 411317
8GB 0 ? 8388608 71671428
8GB ? 0 8388608 406556
8GB 0 ? 8388608 70769503
8GB ? 0 8388608 449573
8GB 0 ? 8388608 71627933
8GB ? 0 8388608 370687
8GB 0 ? 8388608 71178841
8GB ? 0 8388608 352467
8GB 0 ? 8388608 71196255
8GB ? 0 8388608 712055
8GB 0 ? 8388608 70837037
8GB ? 0 8388608 425840
8GB 0 ? 8388608 84850879
8GB ? 0 8388608 407144
8GB 0 ? 8388608 71735666
8GB ? 0 8388608 412386
8GB 0 ? 8388608 91315640
8GB ? 0 8388608 411269
8GB 0 ? 8388608 71472904
8GB ? 0 8388608 474642
8GB 0 ? 8388608 70778320
8GB ? 0 8388608 400365
8GB 0 ? 8388608 71028141
8GB ? 0 8388608 437206
8GB 0 ? 8388608 71219044
8GB ? 0 8388608 611232
8GB 0 ? 8388608 71331086
8GB ? 0 8388608 649884
8GB 0 ? 8388608 71297361
8GB ? 0 8388608 611144
8GB 0 ? 8388608 70538426
8GB ? 0 8388608 350557
8GB 0 ? 8388608 71205884
8GB ? 0 8388608 423352
8GB 0 ? 8388608 70764067
8GB ? 0 8388608 427480
8GB 0 ? 8388608 71039284
8GB ? 0 8388608 412356
