8MB ? 0 8192 96301
8MB 0 ? 8192 215057
8MB ? 0 8192 156430
8MB 0 ? 8192 223284
8MB ? 0 8192 146795
8MB 0 ? 8192 223260
8MB ? 0 8192 154041
8MB 0 ? 8192 214915
8MB ? 0 8192 153307
8MB 0 ? 8192 198482
8MB ? 0 8192 177534
8MB 0 ? 8192 215012
8MB ? 0 8192 251782
8MB 0 ? 8192 239943
8MB ? 0 8192 159592
8MB 0 ? 8192 231582
8MB ? 0 8192 104282
8MB 0 ? 8192 215075
8MB ? 0 8192 149687
8MB 0 ? 8192 241394
8MB ? 0 8192 230714
8MB 0 ? 8192 247984
8MB ? 0 8192 188636
8MB 0 ? 8192 248242
8MB ? 0 8192 295800
8MB 0 ? 8192 223482
8MB ? 0 8192 187195
8MB 0 ? 8192 231548
8MB ? 0 8192 186101
8MB 0 ? 8192 239972
8MB ? 0 8192 185498
8MB 0 ? 8192 231789
8MB ? 0 8192 201286
8MB 0 ? 8192 264758
8MB ? 0 8192 184069
8MB 0 ? 8192 248227
8MB ? 0 8192 120280
8MB 0 ? 8192 249751
8MB ? 0 8192 188636
16MB 0 ? 16384 373270
16MB ? 0 16384 180165
16MB 0 ? 16384 389714
16MB ? 0 16384 437251
16MB 0 ? 16384 356627
16MB ? 0 16384 186755
16MB 0 ? 16384 348270
16MB ? 0 16384 103409
16MB 0 ? 16384 406400
16MB ? 0 16384 86648
16MB 0 ? 16384 348430
16MB ? 0 16384 149589
16MB 0 ? 16384 398477
16MB ? 0 16384 85494
16MB 0 ? 16384 398153
16MB ? 0 16384 157344
16MB 0 ? 16384 343298
16MB ? 0 16384 155352
16MB 0 ? 16384 389983
16MB ? 0 16384 94531
16MB 0 ? 16384 339995
16MB ? 0 16384 163148
16MB 0 ? 16384 390203
16MB ? 0 16384 94939
16MB 0 ? 16384 398192
16MB ? 0 16384 219505
16MB 0 ? 16384 356673
16MB ? 0 16384 152674
16MB 0 ? 16384 373214
16MB ? 0 16384 143094
16MB 0 ? 16384 406473
16MB ? 0 16384 103198
16MB 0 ? 16384 407958
16MB ? 0 16384 215191
16MB 0 ? 16384 398189
16MB ? 0 16384 111643
16MB 0 ? 16384 389867
16MB ? 0 16384 94800
16MB 0 ? 16384 431489
16MB ? 0 16384 86131
32MB 0 ? 32768 587132
32MB ? 0 32768 97204
32MB 0 ? 32768 632308
32MB ? 0 32768 111443
32MB 0 ? 32768 590832
32MB ? 0 32768 112617
32MB 0 ? 32768 598885
32MB ? 0 32768 118824
32MB 0 ? 32768 598785
32MB ? 0 32768 273988
32MB 0 ? 32768 582195
32MB ? 0 32768 171442
32MB 0 ? 32768 632198
32MB ? 0 32768 147849
32MB 0 ? 32768 652751
32MB ? 0 32768 122537
32MB 0 ? 32768 657285
32MB ? 0 32768 102183
32MB 0 ? 32768 640714
32MB ? 0 32768 159616
32MB 0 ? 32768 615855
32MB ? 0 32768 119210
32MB 0 ? 32768 648637
32MB ? 0 32768 102660
32MB 0 ? 32768 665585
32MB ? 0 32768 109940
32MB 0 ? 32768 608869
32MB ? 0 32768 107449
32MB 0 ? 32768 640465
32MB ? 0 32768 123251
32MB 0 ? 32768 677914
32MB ? 0 32768 185096
32MB 0 ? 32768 673463
32MB ? 0 32768 138105
32MB 0 ? 32768 607578
32MB ? 0 32768 151436
32MB 0 ? 32768 590151
32MB ? 0 32768 110729
32MB 0 ? 32768 590923
32MB ? 0 32768 102680
64MB 0 ? 65536 965008
64MB ? 0 65536 110128
64MB 0 ? 65536 1008379
64MB ? 0 65536 93927
64MB 0 ? 65536 967914
64MB ? 0 65536 94609
64MB 0 ? 65536 948778
64MB ? 0 65536 85436
64MB 0 ? 65536 965014
64MB ? 0 65536 138153
64MB 0 ? 65536 998481
64MB ? 0 65536 128826
64MB 0 ? 65536 1006858
64MB ? 0 65536 93909
64MB 0 ? 65536 973173
64MB ? 0 65536 94870
64MB 0 ? 65536 956743
64MB ? 0 65536 94040
64MB 0 ? 65536 948643
64MB ? 0 65536 92851
64MB 0 ? 65536 956734
64MB ? 0 65536 107079
64MB 0 ? 65536 982071
64MB ? 0 65536 245121
64MB 0 ? 65536 990205
64MB ? 0 65536 130049
64MB 0 ? 65536 1014774
64MB ? 0 65536 109137
64MB 0 ? 65536 981441
64MB ? 0 65536 159678
64MB 0 ? 65536 981917
64MB ? 0 65536 283087
64MB 0 ? 65536 956768
64MB ? 0 65536 90388
64MB 0 ? 65536 990109
64MB ? 0 65536 84283
64MB 0 ? 65536 993414
64MB ? 0 65536 102172
64MB 0 ? 65536 986894
64MB ? 0 65536 129604
128MB 0 ? 131072 1672847
128MB ? 0 131072 250659
128MB 0 ? 131072 1722823
128MB ? 0 131072 316695
128MB 0 ? 131072 1739469
128MB ? 0 131072 85490
128MB 0 ? 131072 1689177
128MB ? 0 131072 323584
128MB 0 ? 131072 1772586
128MB ? 0 131072 110985
128MB 0 ? 131072 1747282
128MB ? 0 131072 147806
128MB 0 ? 131072 1732618
128MB ? 0 131072 101998
128MB 0 ? 131072 1747418
128MB ? 0 131072 118748
128MB 0 ? 131072 1789384
128MB ? 0 131072 160311
128MB 0 ? 131072 1747336
128MB ? 0 131072 119736
128MB 0 ? 131072 1745083
128MB ? 0 131072 110754
128MB 0 ? 131072 1748088
128MB ? 0 131072 93734
128MB 0 ? 131072 1706178
128MB ? 0 131072 102048
128MB 0 ? 131072 1730969
128MB ? 0 131072 94074
128MB 0 ? 131072 1705850
128MB ? 0 131072 85444
128MB 0 ? 131072 1756011
128MB ? 0 131072 118501
128MB 0 ? 131072 1764159
128MB ? 0 131072 118913
128MB 0 ? 131072 1797737
128MB ? 0 131072 160908
128MB 0 ? 131072 1739657
128MB ? 0 131072 102246
128MB 0 ? 131072 1705971
128MB ? 0 131072 111052
256MB 0 ? 262144 3313547
256MB ? 0 262144 109716
256MB 0 ? 262144 3289048
256MB ? 0 262144 142574
256MB 0 ? 262144 3388270
256MB ? 0 262144 549700
256MB 0 ? 262144 3322563
256MB ? 0 262144 126658
256MB 0 ? 262144 3229802
256MB ? 0 262144 126354
256MB 0 ? 262144 3250784
256MB ? 0 262144 135045
256MB 0 ? 262144 3231038
256MB ? 0 262144 100464
256MB 0 ? 262144 3339031
256MB ? 0 262144 134251
256MB 0 ? 262144 3322537
256MB ? 0 262144 290395
256MB 0 ? 262144 3263629
256MB ? 0 262144 176109
256MB 0 ? 262144 3264037
256MB ? 0 262144 142837
256MB 0 ? 262144 3524555
256MB ? 0 262144 167582
256MB 0 ? 262144 3380912
256MB ? 0 262144 143269
256MB 0 ? 262144 3485386
256MB ? 0 262144 134112
256MB 0 ? 262144 3330852
256MB ? 0 262144 117204
256MB 0 ? 262144 3255780
256MB ? 0 262144 143932
256MB 0 ? 262144 3288539
256MB ? 0 262144 257108
256MB 0 ? 262144 3313997
256MB ? 0 262144 117358
256MB 0 ? 262144 3264859
256MB ? 0 262144 126666
256MB 0 ? 262144 3272605
256MB ? 0 262144 117534
512MB 0 ? 524288 6221714
512MB ? 0 524288 176224
512MB 0 ? 524288 6662875
512MB ? 0 524288 198417
512MB 0 ? 524288 6269690
512MB ? 0 524288 179580
512MB 0 ? 524288 6637916
512MB ? 0 524288 181858
512MB 0 ? 524288 6439075
512MB ? 0 524288 140495
512MB 0 ? 524288 6504675
512MB ? 0 524288 198675
512MB 0 ? 524288 6454913
512MB ? 0 524288 225459
512MB 0 ? 524288 6404844
512MB ? 0 524288 190258
512MB 0 ? 524288 6216320
512MB ? 0 524288 145545
512MB 0 ? 524288 6363183
512MB ? 0 524288 373493
512MB 0 ? 524288 6237914
512MB ? 0 524288 191848
512MB 0 ? 524288 6445366
512MB ? 0 524288 166512
512MB 0 ? 524288 6204878
512MB ? 0 524288 182227
512MB 0 ? 524288 6437599
512MB ? 0 524288 166047
512MB 0 ? 524288 6963219
512MB ? 0 524288 198925
512MB 0 ? 524288 6568744
512MB ? 0 524288 167013
512MB 0 ? 524288 6205228
512MB ? 0 524288 181386
512MB 0 ? 524288 6463294
512MB ? 0 524288 140680
512MB 0 ? 524288 6171452
512MB ? 0 524288 156961
512MB 0 ? 524288 6341791
512MB ? 0 524288 161684
1GB 0 ? 1048576 10752211
1GB ? 0 1048576 174291
1GB 0 ? 1048576 10997350
1GB ? 0 1048576 186398
1GB 0 ? 1048576 10871261
1GB ? 0 1048576 145040
1GB 0 ? 1048576 10994017
1GB ? 0 1048576 163304
1GB 0 ? 1048576 10993591
1GB ? 0 1048576 213669
1GB 0 ? 1048576 10605160
1GB ? 0 1048576 177962
1GB 0 ? 1048576 11356267
1GB ? 0 1048576 211579
1GB 0 ? 1048576 11177476
1GB ? 0 1048576 197090
1GB 0 ? 1048576 10740578
1GB ? 0 1048576 203654
1GB 0 ? 1048576 10787145
1GB ? 0 1048576 428896
1GB 0 ? 1048576 10553441
1GB ? 0 1048576 205756
1GB 0 ? 1048576 10603744
1GB ? 0 1048576 145895
1GB 0 ? 1048576 10760319
1GB ? 0 1048576 342298
1GB 0 ? 1048576 10704376
1GB ? 0 1048576 211504
1GB 0 ? 1048576 10919768
1GB ? 0 1048576 195781
1GB 0 ? 1048576 10820252
1GB ? 0 1048576 197155
1GB 0 ? 1048576 11604789
1GB ? 0 1048576 204421
1GB 0 ? 1048576 11045322
1GB ? 0 1048576 220832
1GB 0 ? 1048576 10779174
1GB ? 0 1048576 182354
1GB 0 ? 1048576 10719064
1GB ? 0 1048576 212679
2GB 0 ? 2097152 19325548
2GB ? 0 2097152 430722
2GB 0 ? 2097152 19524708
2GB ? 0 2097152 199506
2GB 0 ? 2097152 20209976
2GB ? 0 2097152 275534
2GB 0 ? 2097152 19818005
2GB ? 0 2097152 239439
2GB 0 ? 2097152 19708605
2GB ? 0 2097152 207591
2GB 0 ? 2097152 19475019
2GB ? 0 2097152 200029
2GB 0 ? 2097152 19361284
2GB ? 0 2097152 182336
2GB 0 ? 2097152 20460876
2GB ? 0 2097152 417883
2GB 0 ? 2097152 19566754
2GB ? 0 2097152 290920
2GB 0 ? 2097152 19801184
2GB ? 0 2097152 232701
2GB 0 ? 2097152 19426907
2GB ? 0 2097152 205959
2GB 0 ? 2097152 20016734
2GB ? 0 2097152 250143
2GB 0 ? 2097152 20037598
2GB ? 0 2097152 234360
2GB 0 ? 2097152 19875174
2GB ? 0 2097152 240991
2GB 0 ? 2097152 19425579
2GB ? 0 2097152 462028
2GB 0 ? 2097152 19852208
2GB ? 0 2097152 261039
2GB 0 ? 2097152 20320615
2GB ? 0 2097152 313932
2GB 0 ? 2097152 19503687
2GB ? 0 2097152 203928
2GB 0 ? 2097152 19369708
2GB ? 0 2097152 323731
2GB 0 ? 2097152 19595945
2GB ? 0 2097152 239639
4GB 0 ? 4194304 37216392
4GB ? 0 4194304 362394
4GB 0 ? 4194304 36894937
4GB ? 0 4194304 286798
4GB 0 ? 4194304 37406524
4GB ? 0 4194304 353009
4GB 0 ? 4194304 36536810
4GB ? 0 4194304 264931
4GB 0 ? 4194304 37162658
4GB ? 0 4194304 598369
4GB 0 ? 4194304 36929278
4GB ? 0 4194304 345876
4GB 0 ? 4194304 36479830
4GB ? 0 4194304 473046
4GB 0 ? 4194304 37248525
4GB ? 0 4194304 329064
4GB 0 ? 4194304 36722952
4GB ? 0 4194304 444044
4GB 0 ? 4194304 37588314
4GB ? 0 4194304 312966
4GB 0 ? 4194304 36378646
4GB ? 0 4194304 497013
4GB 0 ? 4194304 37064797
4GB ? 0 4194304 355337
4GB 0 ? 4194304 36737716
4GB ? 0 4194304 351756
4GB 0 ? 4194304 37094451
4GB ? 0 4194304 440914
4GB 0 ? 4194304 37003762
4GB ? 0 4194304 531230
4GB 0 ? 4194304 36365320
4GB ? 0 4194304 279483
4GB 0 ? 4194304 37215098
4GB ? 0 4194304 291945
4GB 0 ? 4194304 36859486
4GB ? 0 4194304 340178
4GB 0 ? 4194304 37679637
4GB ? 0 4194304 348573
4GB 0 ? 4194304 36053744
4GB ? 0 4194304 295637
8GB 0 ? 8388608 69757951
8GB ? 0 8388608 314773
8GB 0 ? 8388608 69334570
8GB ? 0 8388608 665354
8GB 0 ? 8388608 69834202
8GB ? 0 8388608 382876
8GB 0 ? 8388608 70144163
8GB ? 0 8388608 406493
8GB 0 ? 8388608 69764831
8GB ? 0 8388608 245064
8GB 0 ? 8388608 69301001
8GB ? 0 8388608 317575
8GB 0 ? 8388608 69599870
8GB ? 0 8388608 253988
8GB 0 ? 8388608 69699252
8GB ? 0 8388608 411774
8GB 0 ? 8388608 68995862
8GB ? 0 8388608 314394
8GB 0 ? 8388608 69967766
8GB ? 0 8388608 391970
8GB 0 ? 8388608 69349688
8GB ? 0 8388608 378269
8GB 0 ? 8388608 69555985
8GB ? 0 8388608 363220
8GB 0 ? 8388608 69211468
8GB ? 0 8388608 221538
8GB 0 ? 8388608 86600074
8GB ? 0 8388608 246660
8GB 0 ? 8388608 68911171
8GB ? 0 8388608 401684
8GB 0 ? 8388608 69935028
8GB ? 0 8388608 384782
8GB 0 ? 8388608 69309323
8GB ? 0 8388608 240802
8GB 0 ? 8388608 70018493
8GB ? 0 8388608 385503
8GB 0 ? 8388608 68962359
8GB ? 0 8388608 236583
8GB 0 ? 8388608 68848342
8GB ? 0 8388608 498619
